0.100000	0.000000	2726518.640072
0.110000	0.000000	4307461.188223
0.120000	0.000000	1787402.855296
0.130000	0.000000	3200082.212002
0.140000	0.000000	1217656.270308
0.150000	0.000000	338575.725776
0.160000	0.000000	281133.546401
0.170000	0.000000	266379.807199
0.180000	0.000000	612689.782334
0.190000	0.000000	1222155.821397
0.200000	0.000000	1459909.748813
0.210000	0.000000	1019167.454556
0.220000	0.000000	480755.955895
0.230000	0.000000	687185.918017
0.240000	0.000000	566894.510748
0.250000	0.000000	451524.942129
0.260000	0.000000	597238.954244
0.270000	0.000000	938282.723740
0.280000	0.000000	1841720.031230
0.290000	0.000000	444238.203203
0.300000	0.000000	1047399.739622
0.310000	0.000000	579457.698067
0.320000	0.000000	271552.877952
0.330000	0.000000	256602.115537
0.340000	0.000000	219659.226351
0.350000	0.000000	159946.716519
0.360000	0.000000	306063.789557
0.370000	0.000000	490686.190030
0.380000	0.000000	318886.881441
0.390000	0.000000	192709.100648
0.400000	0.000000	363000.894562
0.410000	0.000000	128653.611780
0.420000	0.000000	154272.015719
0.430000	0.000000	107606.396719
0.440000	0.000000	136953.950412
0.450000	0.000000	116383.463148
0.460000	0.000000	91069.441525
0.470000	0.000000	75366.103627
0.480000	0.000000	83752.435862
0.490000	0.000000	103418.068128
0.500000	0.000000	109940.571797
0.510000	0.000000	90816.376841
0.520000	0.000000	75034.433905
0.530000	0.000000	85124.460600
0.540000	0.000000	89842.509257
0.550000	0.000000	73882.944731
0.560000	0.000000	85953.459594
0.570000	0.000000	101233.126552
0.580000	0.000000	86892.163791
0.590000	0.000000	68832.317964
0.600000	0.000000	72741.548339
0.610000	0.000000	70850.576546
0.620000	0.000000	77162.504022
0.630000	0.000000	72957.763639
0.640000	0.000000	58443.151668
0.650000	0.000000	263467.466045
0.660000	0.000000	184362.337712
0.670000	0.000000	74069.158970
0.680000	0.000000	72023.057649
0.690000	0.000000	192882.221980
0.700000	0.000000	233107.403226
0.710000	0.000000	707005.882920
0.720000	0.000000	1478389.423822
0.730000	0.000000	221304.113927
0.740000	0.000000	743823.977243
0.750000	0.000000	136711.652214
0.760000	0.000000	268899.200514
0.770000	0.000000	897515.287321
0.780000	0.000000	406768.553485
0.790000	0.000000	312419.648727
0.800000	0.000000	545648.104917
0.810000	0.000000	359497.915183
0.820000	0.000000	1108227.186202
0.830000	0.000000	673410.808129
0.840000	0.000000	320574.711341
0.850000	0.000000	476522.485762
0.860000	0.000000	767615.037524
0.870000	0.000000	762494.322004
0.880000	0.000000	290420.458590
0.890000	0.000000	348308.303173
0.900000	0.000000	434425.447603
0.910000	0.000000	383359.730424
0.920000	0.000000	401174.868284
0.930000	0.000000	144852.030657
0.940000	0.000000	134176.438568
0.950000	0.000000	164318.485779
0.960000	0.000000	210560.461834
0.970000	0.000000	122151.859053
0.980000	0.000000	91399.240327
0.990000	0.000000	133349.631191
1.000000	0.000000	193385.254781
1.010000	0.000000	261948.495799
1.020000	0.000000	177768.806427
1.030000	0.000000	54807.598058
1.040000	0.000000	63752.724015
1.050000	0.000000	67170.909301
1.060000	0.000000	69842.519791
1.070000	0.000000	132525.265839
1.080000	0.000000	111778.678041
1.090000	0.000000	121881.676678
1.100000	0.000000	105327.061193
1.110000	0.000000	78854.630535
1.120000	0.000000	71330.710724
1.130000	0.000000	46115.704049
1.140000	0.000000	90638.148893
1.150000	0.000000	82371.618798
1.160000	0.000000	62972.160330
1.170000	0.000000	83404.983796
1.180000	0.000000	81732.540815
1.190000	0.000000	59313.206644
1.200000	0.000000	46746.697128
1.210000	0.000000	40873.974978
1.220000	0.000000	41265.914269
1.230000	0.000000	32809.326601
1.240000	0.000000	35245.163226
1.250000	0.000000	36153.467872
1.260000	0.000000	24459.171974
1.270000	0.000000	41674.935002
1.280000	0.000000	20363.659372
1.290000	0.000000	23787.120271
1.300000	0.000000	24672.695050
1.310000	0.000000	22631.699460
1.320000	0.000000	1213303.126150
1.330000	0.000000	993197.144315
1.340000	0.000000	2250266.808237
1.350000	0.000000	1608532.525552
1.360000	0.000000	16615.612440
1.370000	0.000000	14399.699965
1.380000	0.000000	12570.123613
1.390000	0.000000	11489.235067
1.400000	0.000000	10889.980176
1.410000	0.000000	12900.136644
1.420000	0.000000	13798.527756
1.430000	0.000000	11051.916344
1.440000	0.000000	62409.290578
1.450000	0.000000	59264.662715
1.460000	0.000000	842867.541339
1.470000	0.000000	1592512.000788
1.480000	0.000000	408029.195990
1.490000	0.000000	6890.566915
1.500000	0.000000	6912.454003
1.510000	0.000000	9403.197955
1.520000	0.000000	10048.439838
1.530000	0.000000	19385.543290
1.540000	0.000000	22915.561559
1.550000	0.000000	7661.517008
1.560000	0.000000	139390.526546
1.570000	0.000000	422847.486005
1.580000	0.000000	55992.463673
1.590000	0.000000	169204.338858
1.600000	0.000000	13256.389993
1.610000	0.000000	8956.756425
1.620000	0.000000	6259.113153
1.630000	0.000000	8597.909170
1.640000	0.000000	8759.690862
1.650000	0.000000	112139.833482
1.660000	0.000000	48797.718810
1.670000	0.000000	4969.166604
1.680000	0.000000	5969.467973
1.690000	0.000000	42075.709773
1.700000	0.000000	50986.849261
1.710000	0.000000	12944.830070
1.720000	0.000000	25528.390194
1.730000	0.000000	117534.702927
1.740000	0.000000	218449.685365
1.750000	0.000000	3585.171104
1.760000	0.000000	5944.880899
1.770000	0.000000	7481.952145
1.780000	0.000000	6360.215224
1.790000	0.000000	8335.892626
1.800000	0.000000	5869.980934
1.810000	0.000000	7235.827772
1.820000	0.000000	9716.842089
1.830000	0.000000	420101.080624
1.840000	0.000000	397751.405814
1.850000	0.000000	652695.337103
1.860000	0.000000	511629.533772
1.870000	0.000000	30287.926558
1.880000	0.000000	26403.773696
1.890000	0.000000	4676.689606
1.900000	0.000000	4729.926009
1.910000	0.000000	4481.751832
1.920000	0.000000	3951.192329
1.930000	0.000000	4190.721573
1.940000	0.000000	4593.849141
1.950000	0.000000	4076.831273
1.960000	0.000000	12467.748209
1.970000	0.000000	15718.323813
1.980000	0.000000	13570.826840
