class_file_name,date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag,
20191001T124435361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065355361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T124443361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124451361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124459361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124507361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124515361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065403361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T124523361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124531361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124539361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065411361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T124547361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124555361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124603361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124611361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065419361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T124619361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124627361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124635361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124643361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124651361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065427361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T124659361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124707361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124715361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065435361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T124723361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124731361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124739361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124747361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124755361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065443361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T124803361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124811361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124819361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124827361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065451361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T124835361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124843361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124851361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065459361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T124859361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124907361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124915361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124923361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065507361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T124931361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124939361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T124947361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065515361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T124955361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125003361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125011361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065523361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T125019361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125027361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125035361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125043361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125051361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065531361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T125059361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125107361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125115361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065539361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T125123361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125131361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065547361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T125139361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125147361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125155361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125203361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125211361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125219361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125227361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125235361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125243361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125251361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125259361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T125307361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
20191001T065555361_2019100,20191001,23845,0.8,24365,8.04,26525,0.81,34,False,True,False,A1,sub-A,2.14,23.65,5.88,24102.26,177.94,897.55,0.823,0.876,324.87,22615,1.14,24405,10.95,27535,0.36,True,
20191001T125315361_2019100,20191001,45765,2.27,46085,21.88,48205,2.2,20,False,False,False,A2,A2,3.96,97.33,14.0,45906.66,103.4,901.22,2.005,0.955,511.68,45175,-0.7,46165,25.41,48415,1.36,True,
