0.100000	0.000000	1214621.751684
0.110000	0.000000	1443079.880517
0.120000	0.000000	654069.824702
0.130000	0.000000	897116.901387
0.140000	0.000000	363976.208810
0.150000	0.000000	143522.545486
0.160000	0.000000	122099.578547
0.170000	0.000000	109033.200185
0.180000	0.000000	122981.586511
0.190000	0.000000	121373.086300
0.200000	0.000000	103802.592181
0.210000	0.000000	107992.306771
0.220000	0.000000	94608.180709
0.230000	0.000000	110802.315264
0.240000	0.000000	121067.147751
0.250000	0.000000	94218.070121
0.260000	0.000000	131990.396004
0.270000	0.000000	64359.062265
0.280000	0.000000	103144.022968
0.290000	0.000000	66129.935750
0.300000	0.000000	71155.453082
0.310000	0.000000	53533.173011
0.320000	0.000000	49261.288120
0.330000	0.000000	54849.688145
0.340000	0.000000	48958.658704
0.350000	0.000000	41621.287066
0.360000	0.000000	58146.594327
0.370000	0.000000	64938.938202
0.380000	0.000000	36719.487181
0.390000	0.000000	40419.505408
0.400000	0.000000	33516.109315
0.410000	0.000000	30189.512313
0.420000	0.000000	32406.998637
0.430000	0.000000	32066.296949
0.440000	0.000000	26011.536381
0.450000	0.000000	27224.916246
0.460000	0.000000	23646.334824
0.470000	0.000000	23566.549023
0.480000	0.000000	21644.486159
0.490000	0.000000	36356.884176
0.500000	0.000000	29235.499798
0.510000	0.000000	18416.769946
0.520000	0.000000	19573.579399
0.530000	0.000000	19718.487296
0.540000	0.000000	17025.412657
0.550000	0.000000	17835.176086
0.560000	0.000000	22876.064201
0.570000	0.000000	24990.057794
0.580000	0.000000	17198.679144
0.590000	0.000000	17119.874596
0.600000	0.000000	13822.266002
0.610000	0.000000	14732.931381
0.620000	0.000000	17790.897049
0.630000	0.000000	14948.863796
0.640000	0.000000	13407.201177
0.650000	0.000000	160280.277066
0.660000	0.000000	93455.084440
0.670000	0.000000	19184.860194
0.680000	0.000000	14631.130328
0.690000	0.000000	45770.420709
0.700000	0.000000	58323.616134
0.710000	0.000000	148519.669215
0.720000	0.000000	315829.896004
0.730000	0.000000	51020.497339
0.740000	0.000000	165268.039113
0.750000	0.000000	28609.271148
0.760000	0.000000	121822.899476
0.770000	0.000000	257065.195350
0.780000	0.000000	97767.158033
0.790000	0.000000	89688.059370
0.800000	0.000000	135893.812119
0.810000	0.000000	110505.450521
0.820000	0.000000	279482.949615
0.830000	0.000000	172962.542408
0.840000	0.000000	105664.872752
0.850000	0.000000	147373.242208
0.860000	0.000000	217293.346303
0.870000	0.000000	212189.250299
0.880000	0.000000	79868.025180
0.890000	0.000000	94072.528017
0.900000	0.000000	128371.737340
0.910000	0.000000	185916.451526
0.920000	0.000000	104633.968989
0.930000	0.000000	44083.176689
0.940000	0.000000	47210.304513
0.950000	0.000000	66602.397041
0.960000	0.000000	89175.383968
0.970000	0.000000	37808.987338
0.980000	0.000000	27247.279556
0.990000	0.000000	42973.539705
1.000000	0.000000	61737.670442
1.010000	0.000000	96894.620289
1.020000	0.000000	67310.618195
1.030000	0.000000	12836.778241
1.040000	0.000000	15095.422956
1.050000	0.000000	16434.456863
1.060000	0.000000	15075.716955
1.070000	0.000000	34491.872086
1.080000	0.000000	29520.524008
1.090000	0.000000	30703.881122
1.100000	0.000000	22256.564508
1.110000	0.000000	18463.031895
1.120000	0.000000	16624.255687
1.130000	0.000000	9002.751971
1.140000	0.000000	22866.478818
1.150000	0.000000	15855.079982
1.160000	0.000000	22409.110311
1.170000	0.000000	22917.540706
1.180000	0.000000	15589.056421
1.190000	0.000000	10422.698602
1.200000	0.000000	10486.270496
1.210000	0.000000	11681.755444
1.220000	0.000000	8354.981301
1.230000	0.000000	6530.502344
1.240000	0.000000	6819.499313
1.250000	0.000000	8329.477557
1.260000	0.000000	5267.557713
1.270000	0.000000	12650.248429
1.280000	0.000000	4272.953569
1.290000	0.000000	3925.947274
1.300000	0.000000	5127.540779
1.310000	0.000000	5707.637422
1.320000	0.000000	4279.252571
1.330000	0.000000	4305.544501
1.340000	0.000000	5036.929586
1.350000	0.000000	4200.828330
1.360000	0.000000	3617.833642
1.370000	0.000000	3535.870271
1.380000	0.000000	2608.938624
1.390000	0.000000	2611.780162
1.400000	0.000000	2881.758679
1.410000	0.000000	2303.954810
1.420000	0.000000	2456.050670
1.430000	0.000000	2393.182873
1.440000	0.000000	2726.594912
1.450000	0.000000	1947.039207
1.460000	0.000000	1970.551678
1.470000	0.000000	1795.723546
1.480000	0.000000	1857.365582
1.490000	0.000000	1772.436567
1.500000	0.000000	1656.839666
1.510000	0.000000	1616.181848
1.520000	0.000000	1624.674057
1.530000	0.000000	1589.172907
1.540000	0.000000	1508.415771
