class_file_name,date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag,
20191101T042100629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042108629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042116629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042124629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042132629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042140629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042148629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042156629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042204629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042212629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042220629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042228629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042236629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042244629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042252629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042300629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042308629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042316629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042324629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042332629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042340629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042348629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042356629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042404629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042412629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042420629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042428629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042436629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042444629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042452629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042500629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042508629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042516629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042524629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042532629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042540629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042548629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042556629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042604629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042612629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042620629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042628629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042636629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042644629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042652629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042700629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042708629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042716629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042724629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042732629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042740629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042748629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042756629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042804629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042812629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042820629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042828629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042836629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042844629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042852629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042900629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042908629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042916629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042924629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042932629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042940629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042948629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T042956629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043004629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043012629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043020629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043028629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043036629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043044629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043052629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043100629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043108629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043116629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043124629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043132629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043140629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043148629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043156629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043204629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043212629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043220629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043228629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043236629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043244629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043252629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
20191101T043300629_2019110,20191101,15465,0.28,16095,2.88,16835,0.3,23,False,False,True,sub-A,sub-A,2.45,3.33,6.21,15952.88,273.37,183.51,0.434,0.684,80.55,14245,0.02,16225,5.3,17455,-0.89,True,
