class_file_name,date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag,
20220304T071510733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071518733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071526733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071534733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071542733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071550733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071558733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071606733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071614733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071622733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071630733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071638733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071646733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071654733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071702733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071710733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071718733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071726733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071734733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071742733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071750733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071758733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071806733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071814733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071822733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071830733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071838733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071846733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071854733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071902733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071910733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071918733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071926733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071934733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071942733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071950733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T071958733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072006733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072014733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072022733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072030733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072038733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072046733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072054733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072102733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072110733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072118733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072126733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072134733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072142733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072150733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072158733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072206733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072214733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072222733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072230733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072238733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072246733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072254733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072302733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072310733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072318733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072326733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072334733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072342733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072350733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072358733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072406733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072414733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072422733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072430733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072438733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072446733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072454733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072502733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072510733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072518733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072526733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072534733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072542733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072550733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072558733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072606733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072614733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072622733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072630733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072638733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072646733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072654733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072702733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072710733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072718733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072726733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072734733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072742733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072750733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072758733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072806733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072814733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
20220304T072822733_2022030,20220304,24015,49.76,24545,515.33,29335,56.04,5,False,True,True,B8,B5,314.77,3248.57,306.94,24236.27,160.39,2127.58,549.035,0.969,2663.58,21895,-3.84,24485,500.17,29335,32.8,True,
